Unique Key,Created Date,Closed Date,Agency Name,Complaint Type,Location Type,Incident Zip,Street Name,City,Status,Community Board,Borough
21091457,08/23/2011 12:00 AM,08/24/2011 12:00 AM,New York City Police Department,Vending,Street/Sidewalk,10012,SPRING STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21091458,08/23/2011 12:00 AM,08/24/2011 12:00 AM,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10034,ACADEMY STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21091524,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10003,EAST 14 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21091525,08/23/2011 12:00 AM,09-08-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10026,WEST 110 STREET,NEW YORK,Closed,64 MANHATTAN,MANHATTAN
21091561,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10017,MADISON AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21091567,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Street Address,10036,WEST 48 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21091572,08/23/2011 12:00 AM,09-01-2011 0:00,Department of Transportation,Street Condition,Street,10029,5 AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21091580,08/23/2011 12:00 AM,08/30/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10036,WEST 48 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21091696,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10003,EAST 14 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21091698,08/23/2011 12:00 AM,08/24/2011 12:00 AM,New York City Police Department,Illegal Parking,Street/Sidewalk,10012,BLEEKER STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21091720,08/23/2011 12:00 AM,09/13/2011 12:00 AM,Taxi and Limousine Commission,Taxi Complaint,Street,10001,WEST 31 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21091838,08/23/2011 12:00 AM,08/23/2011 12:00 AM,3-1-1 Call Center,Noise Survey,Home,10024,WEST 83 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21091839,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Street Address,10016,PARK AVENUE SOUTH,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21091844,08/23/2011 12:00 AM,08/29/2011 12:00 AM,Department of Health and Mental Hygiene,Food Poisoning,Restaurant/Bar/Deli/Bakery,10025,AMSTERDAM AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21088250,08/22/2011 12:00 AM,08/26/2011 12:00 AM,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10031,WEST 147 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21089339,08/22/2011 12:00 AM,08/26/2011 12:00 AM,Department of Environmental Protection,Noise,,10001,WEST 33 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21089340,08/22/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Air Quality,,10023,BROADWAY,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21089341,08/22/2011 12:00 AM,08/25/2011 12:00 AM,Department of Environmental Protection,Noise,,10003,EAST 8 STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21089342,08/22/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Water System,,10018,7 AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21089343,08/22/2011 12:00 AM,08/25/2011 12:00 AM,Department of Environmental Protection,Noise,,10016,EAST 32 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21089350,08/22/2011 12:00 AM,08/24/2011 12:00 AM,Department of Environmental Protection,Sewer,,10013,MOTT STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21089359,08/22/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Air Quality,,10025,RIVERSIDE DRIVE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21089377,08/22/2011 12:00 AM,09-02-2011 0:00,Department of Environmental Protection,Noise,,10033,WEST 181 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21097113,08/24/2011 12:00 AM,08/30/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10030,A C POWELL BOULEVARD,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21097118,08/24/2011 12:00 AM,09/15/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10019,8 AVENUE,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21097152,08/24/2011 12:00 AM,08/24/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10003,BROADWAY,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21097159,08/24/2011 12:00 AM,08/25/2011 12:00 AM,Department of Consumer Affairs,Consumer Complaint,,10011,WEST 11 STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21097176,08/24/2011 12:00 AM,09/30/2011 12:00 AM,Taxi and Limousine Commission,Taxi Complaint,Street,10019,7 AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21092877,08/23/2011 12:00 AM,08/29/2011 12:00 AM,Department of Transportation,Street Condition,,10007,CHURCH STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21092882,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Transportation,Street Condition,,10040,DYCKMAN STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21092883,08/23/2011 12:00 AM,08/25/2011 12:00 AM,Department of Transportation,Street Condition,,10011,WEST 19 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21092903,08/23/2011 12:00 AM,08/29/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10002,NORFOLK STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21093142,08/23/2011 12:00 AM,08/29/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10030,WEST 137 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21093210,08/23/2011 12:00 AM,08/29/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10030,WEST 137 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21093243,08/23/2011 12:00 AM,08/26/2011 12:00 AM,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10030,ADAM C POWELL BOULEVARD,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21097194,08/24/2011 12:00 AM,08/25/2011 12:00 AM,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10031,ST NICHLAS AVENUE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21097199,08/25/2011 12:00 AM,08/25/2011 12:00 AM,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10128,2 AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21095848,08/24/2011 12:00 AM,09/29/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10025,WEST 104 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21095868,08/24/2011 12:00 AM,08/24/2011 12:00 AM,New York City Police Department,Blocked Driveway,Street/Sidewalk,10014,GREENWICH STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21095882,08/24/2011 12:00 AM,08/24/2011 12:00 AM,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10030,WEST 133 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21093330,08/23/2011 12:00 AM,08/26/2011 12:00 AM,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10030,ADAM C POWELL BOULEVARD,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21093363,08/23/2011 12:00 AM,08/29/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10039,WEST 147 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21086273,08/22/2011 12:00 AM,08/23/2011 12:00 AM,Department of Transportation,Street Condition,,10024,WEST 80 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21086274,08/18/2011 12:00 AM,08/18/2011 12:00 AM,Department of Transportation,Street Condition,,10025,WEST 105 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21086290,08/21/2011 12:00 AM,08/22/2011 12:00 AM,Department of Transportation,Street Condition,,10029,EAST 109 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21086295,08/17/2011 12:00 AM,08/17/2011 12:00 AM,Department of Transportation,Street Condition,,10024,CENTRAL PARK WEST,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21086298,08/17/2011 12:00 AM,08/17/2011 12:00 AM,Department of Transportation,Street Condition,,10023,COLUMBUS AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21087621,08/22/2011 12:00 AM,08/26/2011 12:00 AM,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10031,WEST 147 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21089381,08/22/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Water System,,10065,MADISON AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21089386,08/22/2011 12:00 AM,08/24/2011 12:00 AM,Department of Environmental Protection,Noise,,10012,GREENE STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21089392,08/22/2011 12:00 AM,08/24/2011 12:00 AM,Department of Environmental Protection,Noise,,10019,6 AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21089396,08/22/2011 12:00 AM,08/25/2011 12:00 AM,Department of Environmental Protection,Noise,,10022,EAST 59 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21089402,08/22/2011 12:00 AM,08/24/2011 12:00 AM,Department of Environmental Protection,Noise,,10019,6 AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21089409,08/22/2011 12:00 AM,08/25/2011 12:00 AM,Department of Environmental Protection,Noise,,10036,WEST 46 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21089411,08/22/2011 12:00 AM,08/24/2011 12:00 AM,Department of Environmental Protection,Noise,,10036,WEST 46 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21093671,08/23/2011 12:00 AM,08/29/2011 12:00 AM,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10030,WEST 137 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21093675,08/23/2011 12:00 AM,08/26/2011 12:00 AM,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10031,WEST 134 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21093817,08/23/2011 12:00 AM,08/29/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10030,WEST 137 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21093942,08/23/2011 12:00 AM,08/26/2011 12:00 AM,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10030,ADAM C POWELL BOULEVARD,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21094865,08/23/2011 12:00 AM,09-04-2011 0:00,Department of Environmental Protection,Noise,,10011,WEST 20 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21094870,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Environmental Protection,Water System,,10011,WEST   13 STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21094871,08/22/2011 12:00 AM,08/23/2011 12:00 AM,Department of Buildings,Plumbing,,10032,RIVERSIDE DRIVE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21094872,08/22/2011 12:00 AM,09/19/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10040,ARDEN STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21094874,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,Building/Use,,10029,EAST 105 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21094875,08/23/2011 12:00 AM,09-07-2011 0:00,Department of Buildings,Elevator,,10029,EAST 100 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21094879,08/23/2011 12:00 AM,09/13/2011 12:00 AM,Department of Buildings,Investigations and Discipline (IAD),,10016,EAST 35 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21094880,08/23/2011 12:00 AM,09/13/2011 12:00 AM,Department of Buildings,Investigations and Discipline (IAD),,10016,EAST 35 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21094881,08/23/2011 12:00 AM,08/25/2011 12:00 AM,Department of Buildings,Elevator,,10016,EAST 32 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21094886,08/23/2011 12:00 AM,09/30/2011 12:00 AM,Department of Buildings,Electrical,,10032,WEST 169 STREET,NEW YORK,Assigned,12 MANHATTAN,MANHATTAN
21094887,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Buildings,Special Projects Inspection Team (SPIT),,10025,WEST 97 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21094888,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10025,WEST 97 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21094889,08/23/2011 12:00 AM,09-02-2011 0:00,Department of Buildings,Investigations and Discipline (IAD),,10003,EAST 17 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21094890,08/23/2011 12:00 AM,09-02-2011 0:00,Department of Buildings,Investigations and Discipline (IAD),,10003,EAST 17 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21094891,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,Electrical,,10075,EAST 79 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21094893,08/23/2011 12:00 AM,08/25/2011 12:00 AM,Department of Buildings,Elevator,,10031,WEST 145 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21094895,08/23/2011 12:00 AM,10-04-2011 0:00,Department of Buildings,Building/Use,,10029,EAST 109 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21094896,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,BEST/Site Safety,,10003,EAST 14 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21094897,08/23/2011 12:00 AM,09/19/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10022,EAST 60 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21094900,08/23/2011 12:00 AM,08/25/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10009,AVENUE C,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21094901,08/23/2011 12:00 AM,08/25/2011 12:00 AM,Department of Buildings,Cranes and Derricks,,10039,WEST 147 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21094902,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,BEST/Site Safety,,10019,11 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21094903,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10027,WEST 125 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21094905,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,Building/Use,,10023,WEST 73 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21094906,08/23/2011 12:00 AM,08/26/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10019,WEST 56 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21094907,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10016,EAST 26 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21094908,08/23/2011 12:00 AM,09/21/2011 12:00 AM,Department of Buildings,Building/Use,,10025,WEST END AVENUE,NEW YORK,Assigned,07 MANHATTAN,MANHATTAN
21094909,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10027,WEST 122 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21094910,08/23/2011 12:00 AM,09/13/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10025,WEST 93 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21094911,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10034,10 AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21094912,08/23/2011 12:00 AM,08/28/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10014,GREENWICH STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21094913,08/23/2011 12:00 AM,08/26/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10037,WEST 139 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21094914,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10003,EAST 1 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21094915,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10030,WEST 142 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21094916,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10026,WEST 111 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21094918,08/23/2011 12:00 AM,08/28/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10002,EAST BROADWAY,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21094919,08/23/2011 12:00 AM,09-08-2011 0:00,Department of Buildings,General Construction/Plumbing,,10034,NAGLE AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21086299,08/21/2011 12:00 AM,08/22/2011 12:00 AM,Department of Transportation,Street Condition,,10029,EAST 108 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21088365,08/22/2011 12:00 AM,08/26/2011 12:00 AM,Department of Housing Preservation and Development,ELECTRIC,RESIDENTIAL BUILDING,10031,WEST 147 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21089451,08/18/2011 12:00 AM,08/22/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10023,WEST 73 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21095383,08/23/2011 12:00 AM,08/25/2011 12:00 AM,Department of Environmental Protection,Noise,,10024,BROADWAY,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21095387,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Environmental Protection,Noise,,10128,5 AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21095404,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Asbestos,,10014,7 AVENUE SOUTH,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21095410,08/23/2011 12:00 AM,08/26/2011 12:00 AM,Department of Environmental Protection,Air Quality,,10025,RIVERSIDE DRIVE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21095422,08/23/2011 12:00 AM,08/30/2011 12:00 AM,Department of Environmental Protection,Sewer,,10013,BROOME STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21095423,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Sewer,,10013,BROOME STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21095519,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Environmental Protection,Water Conservation,,10013,BAYARD STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21095671,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Water System,,10036,WEST 45 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21095685,08/23/2011 12:00 AM,08/31/2011 12:00 AM,Department of Environmental Protection,Sewer,,10027,WEST 125 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21095696,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Sewer,,10038,WATER STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21095701,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Environmental Protection,Sewer,,10029,EAST 116 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
20954720,08-02-2011 0:00,09-02-2011 0:00,Department of Health and Mental Hygiene,Rodent,3+ Family Mixed Use Building,10033,AUDUBON AVENUE,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
20954875,08-02-2011 0:00,09/15/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,Other (Explain Below),10027,WEST 132 STREET,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21089848,08/23/2011 12:00 AM,09-08-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10017,EAST 42 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21089875,08/23/2011 12:00 AM,08/23/2011 12:00 AM,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10031,WEST 147 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21089881,08/23/2011 12:00 AM,08/23/2011 12:00 AM,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10003,EAST 15 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21090019,08/23/2011 12:00 AM,09-01-2011 0:00,Department of Transportation,Street Condition,Street,10010,EAST 24 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21090038,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Consumer Affairs,Consumer Complaint,,10034,WEST 207 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21090187,08/23/2011 12:00 AM,08/23/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10025,BROADWAY,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21090190,08/23/2011 12:00 AM,09-08-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10002,CHERRY STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21090193,08/23/2011 12:00 AM,09-08-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10002,CHERRY STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21090361,08/23/2011 12:00 AM,09-01-2011 0:00,Department of Transportation,Street Condition,Street,10019,WEST 49 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21090379,08/23/2011 12:00 AM,09/29/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10024,WEST 89 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21090382,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Information Technology and Telecommunications,Public Payphone Complaint,Street and Sidewalk,10014,HUDSON STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21090393,08/23/2011 12:00 AM,08/23/2011 12:00 AM,New York City Police Department,Illegal Parking,Street/Sidewalk,10034,NAGLE AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21090543,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Department of Information Technology and Telecommunications,Public Payphone Complaint,Street and Sidewalk,10014,KING STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21090730,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Exemption Unit,DOF Parking - Tax Exemption,Address,10013,GREENWICH STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21090731,08/23/2011 12:00 AM,08/24/2011 12:00 AM,Exemption Unit,DOF Parking - Tax Exemption,Address,10013,GREENWICH STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21087708,08/22/2011 12:00 AM,08/26/2011 12:00 AM,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10031,WEST 147 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
